video_id,elapsed_ratio,audience_watch_ratio,relative_retention_performance
Fe5DlqRh6pY,0.04,0.1604,0.2944
Fe5DlqRh6pY,0.05,0.1371,0.3271
Fe5DlqRh6pY,0.06,0.1332,0.37845
Fe5DlqRh6pY,0.07,0.1324,0.43715
Fe5DlqRh6pY,0.08,0.1386,0.4798
Fe5DlqRh6pY,0.09,0.1386,0.49675
Fe5DlqRh6pY,0.1,0.1301,0.4976
Fe5DlqRh6pY,0.11,0.13470000000000001,0.49655
Fe5DlqRh6pY,0.12,0.1137,0.5008
Fe5DlqRh6pY,0.13,0.11449999999999999,0.5083
Fe5DlqRh6pY,0.14,0.1231,0.5138
Fe5DlqRh6pY,0.15,0.1137,0.51495
Fe5DlqRh6pY,0.16,0.0981,0.51425
Fe5DlqRh6pY,0.17,0.1036,0.51675
Fe5DlqRh6pY,0.18,0.0958,0.5234
Fe5DlqRh6pY,0.19,0.0872,0.52905
Fe5DlqRh6pY,0.2,0.0935,0.5271
Fe5DlqRh6pY,0.21,0.0888,0.51425
Fe5DlqRh6pY,0.22,0.08410000000000001,0.494
Fe5DlqRh6pY,0.23,0.0802,0.4796
Fe5DlqRh6pY,0.24,0.0787,0.48655
Fe5DlqRh6pY,0.25,0.0787,0.51555
Fe5DlqRh6pY,0.26,0.0779,0.55095
Fe5DlqRh6pY,0.27,0.06849999999999999,0.5794
Fe5DlqRh6pY,0.28,0.0732,0.59845
Fe5DlqRh6pY,0.29,0.0724,0.60955
Fe5DlqRh6pY,0.3,0.0779,0.61165
Fe5DlqRh6pY,0.31,0.0678,0.6027
Fe5DlqRh6pY,0.32,0.0646,0.58795
Fe5DlqRh6pY,0.33,0.0592,0.584
Fe5DlqRh6pY,0.34,0.061500000000000006,0.6043499999999999
Fe5DlqRh6pY,0.35,0.0701,0.6401
Fe5DlqRh6pY,0.36,0.0724,0.67225
Fe5DlqRh6pY,0.37,0.06,0.694
Fe5DlqRh6pY,0.38,0.07400000000000001,0.70735
Fe5DlqRh6pY,0.39,0.0623,0.7139
Fe5DlqRh6pY,0.4,0.0701,0.71315
Fe5DlqRh6pY,0.41,0.0654,0.6991499999999999
Fe5DlqRh6pY,0.42,0.052199999999999996,0.6671
Fe5DlqRh6pY,0.43,0.0545,0.6299
Fe5DlqRh6pY,0.44,0.0592,0.6103
Fe5DlqRh6pY,0.45,0.0623,0.6092500000000001
Fe5DlqRh6pY,0.46,0.049800000000000004,0.6096
Fe5DlqRh6pY,0.47,0.0475,0.60215
Fe5DlqRh6pY,0.48,0.0537,0.59145
Fe5DlqRh6pY,0.49,0.0506,0.59095
Fe5DlqRh6pY,0.5,0.051399999999999994,0.614
Fe5DlqRh6pY,0.51,0.0483,0.65915
Fe5DlqRh6pY,0.52,0.0537,0.7062999999999999
Fe5DlqRh6pY,0.53,0.0545,0.73435
Fe5DlqRh6pY,0.54,0.061500000000000006,0.7336
Fe5DlqRh6pY,0.55,0.049800000000000004,0.7013
Fe5DlqRh6pY,0.56,0.049100000000000005,0.64245
Fe5DlqRh6pY,0.57,0.049800000000000004,0.57825
Fe5DlqRh6pY,0.58,0.042800000000000005,0.53735
Fe5DlqRh6pY,0.59,0.0436,0.53515
Fe5DlqRh6pY,0.6,0.0506,0.5706
Fe5DlqRh6pY,0.61,0.0405,0.6319
Fe5DlqRh6pY,0.62,0.038900000000000004,0.6948
Fe5DlqRh6pY,0.63,0.0553,0.73165
Fe5DlqRh6pY,0.64,0.0506,0.73045
Fe5DlqRh6pY,0.65,0.0467,0.70195
Fe5DlqRh6pY,0.66,0.046,0.6725
Fe5DlqRh6pY,0.67,0.041299999999999996,0.6661
Fe5DlqRh6pY,0.68,0.0405,0.6885
Fe5DlqRh6pY,0.69,0.0436,0.72745
Fe5DlqRh6pY,0.7,0.0444,0.7653000000000001
Fe5DlqRh6pY,0.71,0.046,0.7900499999999999
Fe5DlqRh6pY,0.72,0.049100000000000005,0.79755
Fe5DlqRh6pY,0.73,0.046,0.79035
Fe5DlqRh6pY,0.74,0.0545,0.77285
Fe5DlqRh6pY,0.75,0.051399999999999994,0.7461
Fe5DlqRh6pY,0.76,0.0537,0.7095
Fe5DlqRh6pY,0.77,0.0452,0.66925
Fe5DlqRh6pY,0.78,0.0421,0.64195
Fe5DlqRh6pY,0.79,0.0421,0.63415
Fe5DlqRh6pY,0.8,0.049800000000000004,0.63105
Fe5DlqRh6pY,0.81,0.0506,0.61855
Fe5DlqRh6pY,0.82,0.0397,0.5948
Fe5DlqRh6pY,0.83,0.0374,0.5629
Fe5DlqRh6pY,0.84,0.038900000000000004,0.5257
Fe5DlqRh6pY,0.85,0.031200000000000002,0.4895
Fe5DlqRh6pY,0.86,0.031200000000000002,0.47005
Fe5DlqRh6pY,0.87,0.0273,0.4819
Fe5DlqRh6pY,0.88,0.0288,0.5175
Fe5DlqRh6pY,0.89,0.0335,0.5528
Fe5DlqRh6pY,0.9,0.0374,0.5742
Fe5DlqRh6pY,0.91,0.031200000000000002,0.59055
Fe5DlqRh6pY,0.92,0.0304,0.6158
Fe5DlqRh6pY,0.93,0.0327,0.64675
Fe5DlqRh6pY,0.94,0.0397,0.67005
Fe5DlqRh6pY,0.95,0.0304,0.6801
Fe5DlqRh6pY,0.96,0.0421,0.67955
Fe5DlqRh6pY,0.97,0.0288,0.6682
Fe5DlqRh6pY,0.98,0.027999999999999997,0.64035
Fe5DlqRh6pY,0.99,0.023399999999999997,0.598
Fe5DlqRh6pY,1,0.0218,0.55975
93CssslGZvc,0.01,0.9006000000000001,0.38125
93CssslGZvc,0.02,0.1215,0.29225
93CssslGZvc,0.03,0.1492,0.22749999999999998
93CssslGZvc,0.04,0.12710000000000002,0.19984999999999997
93CssslGZvc,0.05,0.09939999999999999,0.1875
93CssslGZvc,0.06,0.1215,0.1794
93CssslGZvc,0.07,0.11599999999999999,0.16909999999999997
93CssslGZvc,0.08,0.105,0.15600000000000003
93CssslGZvc,0.09,0.11599999999999999,0.14555
93CssslGZvc,0.1,0.07730000000000001,0.14390000000000003
93CssslGZvc,0.11,0.07730000000000001,0.1542
93CssslGZvc,0.12,0.09390000000000001,0.1775
93CssslGZvc,0.13,0.0718,0.21100000000000002
93CssslGZvc,0.14,0.07730000000000001,0.2459
93CssslGZvc,0.15,0.0608,0.27395
93CssslGZvc,0.16,0.07730000000000001,0.29495000000000005
93CssslGZvc,0.17,0.07730000000000001,0.307
93CssslGZvc,0.18,0.07730000000000001,0.30815000000000003
93CssslGZvc,0.19,0.07730000000000001,0.30815000000000003
93CssslGZvc,0.2,0.08839999999999999,0.3167
93CssslGZvc,0.21,0.09939999999999999,0.3339
93CssslGZvc,0.22,0.0608,0.35724999999999996
93CssslGZvc,0.23,0.0663,0.38539999999999996
93CssslGZvc,0.24,0.0718,0.41825
93CssslGZvc,0.25,0.0608,0.4582
93CssslGZvc,0.26,0.07730000000000001,0.5152
93CssslGZvc,0.27,0.07730000000000001,0.5932999999999999
93CssslGZvc,0.28,0.0663,0.66755
93CssslGZvc,0.29,0.0663,0.7117
93CssslGZvc,0.3,0.0663,0.73405
93CssslGZvc,0.31,0.07730000000000001,0.745
93CssslGZvc,0.32,0.09939999999999999,0.72435
93CssslGZvc,0.33,0.0608,0.6436999999999999
93CssslGZvc,0.34,0.0718,0.5144
93CssslGZvc,0.35,0.0663,0.3936
93CssslGZvc,0.36,0.0663,0.31225
93CssslGZvc,0.37,0.0663,0.26015
93CssslGZvc,0.38,0.0718,0.2277
93CssslGZvc,0.39,0.0663,0.2126
93CssslGZvc,0.4,0.0718,0.21389999999999998
93CssslGZvc,0.41,0.049699999999999994,0.23359999999999997
93CssslGZvc,0.42,0.0552,0.265
93CssslGZvc,0.43,0.0718,0.2796
93CssslGZvc,0.44,0.049699999999999994,0.2556
93CssslGZvc,0.45,0.044199999999999996,0.21089999999999998
93CssslGZvc,0.46,0.0387,0.17450000000000004
93CssslGZvc,0.47,0.0718,0.1531
93CssslGZvc,0.48,0.0387,0.14234999999999998
93CssslGZvc,0.49,0.0387,0.13975000000000004
93CssslGZvc,0.5,0.0387,0.14225
93CssslGZvc,0.51,0.044199999999999996,0.1478
93CssslGZvc,0.52,0.0387,0.1592
93CssslGZvc,0.53,0.0387,0.17979999999999996
93CssslGZvc,0.54,0.044199999999999996,0.2138
93CssslGZvc,0.55,0.0387,0.27205
93CssslGZvc,0.56,0.049699999999999994,0.344
93CssslGZvc,0.57,0.0663,0.38205
93CssslGZvc,0.58,0.0387,0.35609999999999997
93CssslGZvc,0.59,0.0331,0.29535
93CssslGZvc,0.6,0.0331,0.2502
93CssslGZvc,0.61,0.0276,0.2345
93CssslGZvc,0.62,0.0276,0.23854999999999998
93CssslGZvc,0.63,0.0276,0.25760000000000005
93CssslGZvc,0.64,0.0331,0.28545
93CssslGZvc,0.65,0.0331,0.31665
93CssslGZvc,0.66,0.0276,0.3527
93CssslGZvc,0.67,0.0276,0.39075
93CssslGZvc,0.68,0.0276,0.4238
93CssslGZvc,0.69,0.0387,0.4465
93CssslGZvc,0.7,0.0276,0.45885
93CssslGZvc,0.71,0.0276,0.46645000000000003
93CssslGZvc,0.72,0.0331,0.47215
93CssslGZvc,0.73,0.0387,0.47605
93CssslGZvc,0.74,0.0387,0.47855
93CssslGZvc,0.75,0.0331,0.48005
93CssslGZvc,0.76,0.0331,0.4814
93CssslGZvc,0.77,0.0276,0.4849
93CssslGZvc,0.78,0.0331,0.4903
93CssslGZvc,0.79,0.0331,0.4941
93CssslGZvc,0.8,0.0387,0.4975
93CssslGZvc,0.81,0.0387,0.50545
93CssslGZvc,0.82,0.0387,0.51695
93CssslGZvc,0.83,0.0387,0.52445
93CssslGZvc,0.84,0.0276,0.52995
93CssslGZvc,0.85,0.0276,0.5408
93CssslGZvc,0.86,0.0387,0.56195
93CssslGZvc,0.87,0.0276,0.60505
93CssslGZvc,0.88,0.0276,0.68625
93CssslGZvc,0.89,0.0331,0.7886
93CssslGZvc,0.9,0.044199999999999996,0.86195
93CssslGZvc,0.91,0.049699999999999994,0.89115
93CssslGZvc,0.92,0.0331,0.9016500000000001
93CssslGZvc,0.93,0.049699999999999994,0.91605
93CssslGZvc,0.94,0.0608,0.9335
93CssslGZvc,0.95,0.0552,0.94415
93CssslGZvc,0.96,0.0663,0.9454
93CssslGZvc,0.97,0.0608,0.94015
93CssslGZvc,0.98,0.0718,0.92645
93CssslGZvc,0.99,0.0718,0.8993500000000001
93CssslGZvc,1,0.049699999999999994,0.8688
